"id","t","jp","pid","s","kid","kt","i","st","mi","nc","ju","mj","ut"
"1156","KHAIRUDDIN ABU HASSAN","TIADA","37","L","13900","parlimen","null","KLH","2018-04-28T12:48:35.580Z","1","26341","219","912"
"1237","IR MD NASIR BIN HASHIM","","37","L","15400","parlimen","null","KLH","2018-04-28T11:44:03.807Z","1","11347","8459","796"
"1338","CHENG WEI YEE","","1","L","06500","parlimen","null","KLH","2018-04-28T12:35:12.170Z","1","9889","45724","878"
"501","BAKRI SAWIR","","37","L","12604","dun","null","MNG","2018-04-28T11:58:41.160Z","1","4296","976","97"
"1311","ARUL","","79","L","10124","dun","null","HD","2018-04-28T13:02:44.720Z","3","1293","8964","546"
"1324","MOHD ZUBIR BIN MOHAMED","USAHAWAN","37","L","03613","dun","null","HD","2018-04-28T11:34:01.127Z","3","1589","7378","227"
"1051","ZAIRIL KHIR JOHARI","","37","L","04822","dun","null","MNG","2018-04-28T12:57:41.220Z","3","13245","9343","163"
"288","CHE UJANG ","USAHAWAN","37","L","02200","parlimen","null","HD","2018-04-28T12:37:26.100Z","1","5093","13075","1232"
"154","DR XAVIER JAYAKUMAR","","37","L","11200","parlimen","null","MNG","2018-04-28T12:37:08.567Z","1","43239","17112","1131"
"532","ANIS AFIDA ","","37","P","14700","parlimen","null","KLH","2018-04-28T11:44:00.130Z","2","18140","6341","832"
"1302","KUMARAN A/L TAMIL DASSEN","","9","L","09611","dun","null","HD","2018-04-28T12:56:02.013Z","1","76","2114","396"
"1304","ZULKIFLI BIN IBRAHIM","","37","L","04721","dun","null","MNG","2018-04-28T11:40:29.197Z","1","7486","416","221"
"1342","AZMAN SHAH BIN OTHMAN","","9","L","04204","dun","null","HD","2018-04-28T12:00:34.777Z","2","24","646","296"
"1087","POZIYAH BINTI HAMZAH","-","37","P","00103","dun","null","KLH","2018-04-28T11:24:48.580Z","1","2522","1367","221"
"1300","DATO' DR JOHAN BIN MAT SAH","DOKTOR","1","L","08200","parlimen","null","KLH","2018-04-28T12:20:37.297Z","1","17628","10950","622"
"869","SHAH HEADAN AYOOB HUSSAIN SHAH","","1","L","05340","dun","null","KLH","2018-04-28T11:11:57.480Z","3","5057","425","179"
"1213","BULN RIBOS","BEKERJA SENDIRI","15","L","19800","parlimen","null","HD","2018-04-28T11:53:29.827Z","1","795","4005","514"
"1283","WONG CHEN","","37","L","10400","parlimen","null","MNG","2018-04-28T13:06:30.377Z","2","104430","92353","610"
"357","AZRAN BIN DERAMAN","TIADA","37","L","03000","parlimen","null","HD","2018-04-28T12:52:47.690Z","2","2078","6647","400"
"184","DATO' ABDUL FATTAH","AHLI MAJLIS MESYUARAT KERAJAAN (SEMENTARA)","2","L","02726","dun","null","MNG","2018-04-28T11:53:13.170Z","2","14506","4291","487"
"717","LEONG YU MAN","TIADA","37","P","09038","dun","null","MNG","2018-04-28T12:27:39.897Z","1","11222","6454","369"
"500","ZAINAL FIKRI ","TIDAK BEKERJA","37","L","12603","dun","null","KLH","2018-04-28T11:52:40.973Z","3","3396","4399","236"
"1308","ANG CHOR KEONG","","1","L","04308","dun","null","KLH","2018-04-28T12:42:31.397Z","5","2898","15236","185"
"1287","YACOOB BIN OMAR","","2","L","05030","dun","null","HD","2018-04-28T13:20:19.280Z","1","1575","10388","291"
"793","HANAFI BIN ZULKAPLI","TIADA","2","L","10738","dun","null","KLH","2018-04-28T12:31:50.393Z","2","6042","12072","307"
"947","ZAMANI MAMAT","PENIAGA","37","L","03824","dun","null","HD","2018-04-28T12:27:53.870Z","2","679","4","285"
"234","HASSAN BIN JOHARI","","1","L","14514","dun","null","KLH","2018-04-28T14:05:19.737Z","1","5728","1552","206"
"1150","TAN KOK YEW","-","37","L","00811","dun","null","MNG","2018-04-28T12:22:53.330Z","3","11232","5265","192"
"343","MAT AWANG","-","1","L","03142","dun","null","KLH","2018-04-28T12:49:56.757Z","2","4189","589","190"
"1329","DATO' NGEH KOO HAM","","37","L","06800","parlimen","null","MNG","2018-04-28T13:23:54.220Z","2","41231","27954","1009"
"1134","SOUDI @ SAMI BIN ANDANG","PESARA","93","L","17900","parlimen","null","HD","2018-04-28T14:54:04.447Z","4","3148","1076","769"
"1349","MUSTAFFA","PENIAGA ","37","L","03407","dun","null","HD","2018-04-28T11:37:44.620Z","2","583","3446","243"
"1343","CIKGU YAHAYA","","37","L","07451","dun","null","MNG","2018-04-28T13:03:29.927Z","3","14123","1219","470"
"20","DATUK HAJI JOHAN BIN ABD AZIZ","","1","L","10124","dun","null","KLH","2018-04-28T13:02:44.720Z","1","14464","8964","546"
"941","USTAZ MD YUSOF BIN CHE DIN","PESARA","2","L","09039","dun","null","KLH","2018-04-28T12:27:43.017Z","2","3265","4618","387"
"53","DATO' R.S.MANIAM","AHLI PERNIAGAAN","1","L","11148","dun","null","HD","2018-04-28T13:00:39.487Z","3","4506","33600","344"
"1370","USTAZ SALLEH SAID","","2","L","06324","dun","null","KLH","2018-04-28T12:24:47.480Z","1","7425","3713","859"
"1289","DR SULAIMAN MOHD NOR","","37","L","14104","dun","null","MNG","2018-04-28T12:22:56.017Z","1","10836","2355","296"
"197","USTAZ HASSAN","TIADA","2","L","02520","dun","null","MNG","2018-04-28T12:50:02.040Z","1","14991","4583","450"
"1319","LEE THIAN HONG","","9","L","04206","dun","null","HD","2018-04-28T12:31:14.360Z","3","88","2203","219"
"1316","USTAZ SABRI BIN AZIT","TIADA","2","L","01200","parlimen","null","MNG","2018-04-28T12:17:19.910Z","1","22312","539","1012"
"871","DATO SRI NASIR BIN TUN SAKARAN","PENGERUSI PERBADANAN PEMBANGUNAN EKONOMI SABAH (SEDCO)","1","L","18953","dun","null","KLH","2018-04-28T14:53:53.960Z","2","2453","5301","244"
"968","ASMAIZA BINTI AHMAD","AHLI MAJLIS MESYUARAT KERAJAAN NEGERI PERLIS","1","P","00103","dun","null","MNG","2018-04-28T11:24:48.580Z","3","3889","1367","221"
"1303","MUHAMAD SOBRI BIN OSMAN","SENDIRI","2","L","01700","parlimen","null","KLH","2018-04-28T12:11:10.613Z","2","22911","8813","827"
"65","KR. PARTHIBAN ","","1","L","09611","dun","null","KLH","2018-04-28T12:56:02.013Z","2","6800","2114","396"
"247","MOHAMED KHALED NORDIN","","1","L","15943","dun","null","KLH","2018-04-28T13:00:48.413Z","3","20047","8746","699"
"366","KAK LONG NURUL AMAL","AHLI PERNIAGAAN ","1","P","02419","dun","null","KLH","2018-04-28T11:52:54.100Z","1","4553","9068","290"
"396","MOHD HAMIDI BIN ABU BAKAR","AHLI PERNIAGAAN","37","L","11251","dun","null","KLH","2018-04-28T12:37:23.607Z","1","11011","1677","458"
"1341","BUNG MOKTAR RADIN","AHLI PERNIAGAAN","1","L","18700","parlimen","null","MNG","2018-04-28T14:36:14.247Z","3","14465","9478","661"
"1380","DATO DR MAHFODZ BIN MOHAMED","","2","L","14409","dun","null","HD","2018-04-28T13:41:32.007Z","3","1806","3088","383"
"1291","FRANCIS GOH FAH SHUN","PEMAJU HARTANAH","1","L","17419","dun","null","KLH","2018-04-28T14:49:41.747Z","1","6308","13250","276"
"899","MUHAMAT PUHAT BIN BEDOL","TIADA","2","L","13717","dun","null","HD","2018-04-28T12:57:33.577Z","3","2237","3159","266"
"1360","DR SALIHUDDIN","","37","L","07300","parlimen","null","KLH","2018-04-28T12:42:08.470Z","1","12291","7712","895"
"1122","RUBIAH WANG","TIADA","1","P","19700","parlimen","null","MNG","2018-04-28T11:07:05.153Z","1","25070","16992","431"
"1164","DATO SAIFUDDIN NASUTION","","37","L","05236","dun","null","MNG","2018-04-28T13:07:33.820Z","4","14014","10716","150"
"230","KAK ANI","TIADA","2","P","02108","dun","null","MNG","2018-04-28T12:38:09.663Z","3","13154","7015","201"
"499","NOOR AZMI BIN YUSOF ","","1","L","12602","dun","null","MNG","2018-04-28T11:43:01.813Z","1","4008","415","176"
"978","GOOI HSIAO-LEUNG","","37","L","04617","dun","null","MNG","2018-04-28T12:45:54.070Z","1","12535","8558","215"
"1372","HAJI MOHD FAZIL WAHAB","BERNIAGA","2","L","03511","dun","null","KLH","2018-04-28T11:29:33.337Z","2","7456","1884","148"
"45","GUNARAJ","AHLI PERNIAGAAN","37","L","11148","dun","null","MNG","2018-04-28T13:00:39.487Z","1","38106","33600","344"
"1348","HAMDAN SANI","TIADA","2","L","19400","parlimen","null","HD","2018-04-28T11:38:37.310Z","3","1350","15017","354"
"140","TAN ENG MENG","","1","L","16555","dun","null","KLH","2018-04-28T12:28:28.890Z","1","10548","1308","554"
"523","AB. AZIZ BIN ABDULLAH","","2","L","15943","dun","null","HD","2018-04-28T13:00:48.413Z","2","4181","8746","699"
"449","HAJI BAHARUDDIN ARIF BIN HAJI SIRI","","37","L","13334","dun","null","KLH","2018-04-28T12:11:34.653Z","1","5081","4772","283"
"1085","HJ. MOHSIN IBRAHIM","TIADA","2","L","13509","dun","null","KLH","2018-04-28T12:49:09.920Z","1","1391","763","202"
"1182","LEE POH KONG","","41","L","04513","dun","null","HD","2018-04-28T11:57:49.317Z","2","105","16981","202"
"1361","BAKHTIAR BIN MOHD NOR","","37","L","10124","dun","null","MNG","2018-04-28T13:02:44.720Z","4","23428","8964","546"
"255","FIKHRAN HAMSHI ","BERNIAGA","1","L","02100","parlimen","null","KLH","2018-04-28T11:52:20.863Z","2","16256","5869","689"
"1331","CIKGU MALA","","2","P","14103","dun","null","HD","2018-04-28T12:23:04.947Z","1","2151","363","393"
"1391","MOHAMAD ZIAD ZAINAL","","1","L","06323","dun","null","KLH","2018-04-28T12:24:43.090Z","3","16520","3532","539"
"1363","DATO SRI WAN AMIZAN","","1","L","08109","dun","null","KLH","2018-04-28T12:41:04.060Z","1","5569","69","227"
"1154","CHUA CHEONG WEE","","9","L","04822","dun","null","HD","2018-04-28T12:57:41.220Z","2","122","9343","163"
"474","MICHAEL YEK DIEW CHING","","37","L","13229","dun","null","MNG","2018-04-28T12:09:59.130Z","2","6661","3201","165"
"1290","LO SU FUI","PENIAGA","1","L","19057","dun","null","KLH","2018-04-28T14:20:18.220Z","2","4290","9383","285"
"51","JAKIRAN BIN JACOMAH","TIADA","1","L","09610","dun","null","KLH","2018-04-28T12:55:58.487Z","1","8355","2695","418"
"1196","JANNIE LASIMBANG","TIADA","3","P","17419","dun","null","MNG","2018-04-28T14:49:41.747Z","3","19558","13250","276"
"1367","APPALASAMY A/L JETAKIAH","","2","L","07757","dun","null","HD","2018-04-28T12:31:48.810Z","1","505","6493","286"
"669","CIKGU MOHAMMAD","PESARA","2","L","00104","dun","null","KLH","2018-04-28T13:43:58.607Z","1","1516","720","146"
"823","OSMAN DUSA","PESARA","37","L","12602","dun","null","KLH","2018-04-28T11:43:01.813Z","2","3593","415","176"
"1292","HJ. MARZUKI BIN YAHYA","","37","L","04200","parlimen","null","KLH","2018-04-28T11:27:59.877Z","2","18466","81","689"
"997","HJ.FADLY ART","BERNIAGA","37","L","03926","dun","null","HD","2018-04-28T12:39:37.510Z","3","939","4452","242"
"1358","A. SIVARAJAN","SETIAUSAHA AGUNG PARTI SOSIALIS MALAYSIA","79","L","10739","dun","null","HD","2018-04-28T12:31:59.417Z","4","435","15703","391"
"1357","TEH YEE CHEU","","79","L","05030","dun","null","HD","2018-04-28T13:20:19.280Z","6","223","10388","291"
"1351","YUSMI HANIFF BIN ARIFFIN","","2","L","11355","dun","null","KLH","2018-04-28T13:13:37.993Z","2","8422","6934","465"
"1400","CIKGU HAJI ABDUL AZIZ BIN TALIB","","2","L","14600","parlimen","null","HD","2018-04-28T13:35:31.603Z","1","4354","6953","636"
"1280","WONG NAI CHEE","TIADA","1","L","13500","parlimen","null","KLH","2018-04-28T13:05:12.013Z","3","22350","6980","1007"
"1212","TAN SRI HJ MOHD ALI BIN MOHD RUSTAM","AHLI POLITIK","1","L","13700","parlimen","null","KLH","2018-04-28T12:00:29.917Z","2","30427","8640","909"
"1204","CHUA THIONG GEE","TIADA","1","L","01835","dun","null","KLH","2018-04-28T12:09:28.883Z","2","9275","3795","469"
"7","KHAIRUL SHAH KOTTAPPAN","BERNIAGA","2","L","11000","parlimen","null","HD","2018-04-28T13:01:34.753Z","1","9169","78773","1204"
"543","NA'IM BIN JUSRI","","37","L","14616","dun","null","KLH","2018-04-28T13:33:49.780Z","1","7848","174","392"
"494","DATO SRI KING LIM","","1","L","13229","dun","null","KLH","2018-04-28T12:09:59.130Z","1","3460","3201","165"
"1405","WONG KAM SENG","","1","L","06632","dun","null","HD","2018-04-28T12:39:22.113Z","1","2508","17948","222"
"1253","DATO' SERI JAMIL KHIR BIN BAHAROM","MENTERI DI JABATAN PERDANA MENTERI","1","L","01200","parlimen","null","KLH","2018-04-28T12:17:19.910Z","2","21773","539","1012"
"1336","LEE BENG SENG","","1","L","04300","parlimen","null","KLH","2018-04-28T12:40:06.560Z","4","7751","43902","463"
"1394","KAPT (B) AHIATUDIN BIN DAUD","","2","L","08500","parlimen","null","KLH","2018-04-28T12:15:33.693Z","4","18995","24859","1393"
"1404","ZUBIR BIN AHMAD","TIADA","2","L","00400","parlimen","null","KLH","2018-04-28T11:44:23.963Z","1","5512","8893","604"
"1418","AH NAN","","1","L","06528","dun","null","KLH","2018-04-28T12:35:08.163Z","1","3938","20709","292"
"1332","DR S.RAMAKRISHNAN","","37","L","14206","dun","null","MNG","2018-04-28T12:09:48.467Z","1","9705","2457","324"
"1350","MOHD HELMI BIN HARUN","","2","L","04700","parlimen","null","HD","2018-04-28T12:10:13.030Z","4","6875","15817","860"
"182","USTAZ ABDULLAH","-","2","L","03200","parlimen","null","KLH","2018-04-28T11:52:14.387Z","1","15513","3913","948"
"16","HAJI MOHD ZIN BIN ISA","","1","L","10123","dun","null","KLH","2018-04-28T13:25:10.003Z","1","11903","10422","490"
"1355","ABDUL JALIL BUJANG","TIADA","37","L","21300","parlimen","null","KLH","2018-04-28T11:36:32.413Z","2","6853","7000","379"
"1424","TAN SENG TOH","","37","L","07248","dun","null","KLH","2018-04-28T11:50:59.963Z","1","7054","2087","409"
"146","DATUK AYUB BIN RAHMAT","","1","L","14100","parlimen","null","KLH","2018-04-28T12:23:18.177Z","1","18278","1281","558"
"333","CIKGU ISMAIL","TIADA","37","L","02829","dun","null","HD","2018-04-28T11:30:20.370Z","1","808","3120","281"
"525","KUMUTHA A/P RAHMAN","","2","P","15942","dun","null","HD","2018-04-28T13:00:31.170Z","1","2605","15565","699"
"371","DATUK NORDIN BIN SALLEH","AHLI PERNIAGAAN","37","L","01900","parlimen","null","HD","2018-04-28T12:37:28.867Z","2","10003","17500","1402"
"1121","JUHARI OSMAN","TIADA","37","L","13612","dun","null","KLH","2018-04-28T11:48:40.783Z","3","5001","772","256"
"1","TAN GIM TUAN GT","PENASIHAT UNDANG UNDANG","1","L","10635","dun","null","HD","2018-04-28T11:56:22.787Z","2","4033","30444","204"
"1271","CHAN FOONG HIN","","3","L","17200","parlimen","null","MNG","2018-04-28T13:19:27.810Z","3","31632","24086","563"
"1416","CIKGU MOKTHAR ABDULLAH","","2","L","07146","dun","null","HD","2018-04-28T13:05:57.100Z","2","2028","4390","321"
"292","DATUK AZIZ KAPRAWI","","1","L","14900","parlimen","null","KLH","2018-04-28T12:51:57.690Z","3","18223","3288","635"
"231","KAK TAZ","TIADA","2","P","02419","dun","null","MNG","2018-04-28T11:52:54.100Z","2","13621","9068","290"
"164","ZULKIFLI MAMAT","TIADA","2","L","02900","parlimen","null","KLH","2018-04-28T11:52:24.833Z","1","23252","2824","801"
"1245","CIKGU HADI","","2","L","04205","dun","null","KLH","2018-04-28T12:38:05.913Z","1","5380","1934","207"
"1354","TANG HEAP SENG","","1","L","04823","dun","null","KLH","2018-04-28T12:56:13.173Z","2","1404","7958","88"
"476","CHOO KEN HWA","","37","L","13230","dun","null","MNG","2018-04-28T12:10:03.767Z","2","11449","8405","167"
"1207","DATUK DR. EWON EBIN","PEGUAM","1","L","17900","parlimen","null","KLH","2018-04-28T14:54:04.447Z","1","13804","1076","769"
"24","DATO SEIKH RAJESH BIN DATO SRI SEIKH AHMAD","AHLI PERNIAGAAN","1","L","11046","dun","null","KLH","2018-04-28T13:01:56.140Z","1","9415","6422","393"
"95","HILMAN IDHAM","AHLI POLITIK","37","L","09817","dun","null","MNG","2018-04-28T13:05:37.093Z","2","24157","12399","328"
"1390","MOHD SHAID BIN ROSLI","","37","L","09612","dun","null","MNG","2018-04-28T12:56:07.477Z","1","7087","1191","193"
"1006","ZARAWI BIN SULONG","USAHAWAN","37","L","03700","parlimen","null","HD","2018-04-28T12:39:02.650Z","1","5138","21954","1028"
"1378","DATUK IR. DR NOR IRWAN BIN HJ. AHMAT NOR","SENDIRI","37","L","19400","parlimen","null","KLH","2018-04-28T11:38:37.310Z","2","13289","15017","354"
"274","WEE KA SIONG","","1","L","14800","parlimen","null","MNG","2018-04-28T13:06:35.497Z","2","17076","303","556"
"98","DATUK HJ MAT NADZARI BIN AHMAD DAHLAN","TIADA","1","L","09407","dun","null","KLH","2018-04-28T12:33:24.633Z","1","13221","8315","492"
"427","SAIFUL ADLY BIN ABD WAHAB","AHLI PERNIAGAAN","37","L","13335","dun","null","KLH","2018-04-28T12:11:40.910Z","3","6612","351","249"
"1403","IR DR MUHD FADHIL NURUDDIN","","37","L","06016","dun","null","MNG","2018-04-28T12:23:29.870Z","2","9898","1780","471"
"1369","SANDREA NG","","37","P","07146","dun","null","MNG","2018-04-28T13:05:57.100Z","3","10546","4390","321"
"1288","LIAKAT ALI BIN MOHAMED ALI","","1","L","05237","dun","null","KLH","2018-04-28T13:13:26.283Z","3","9063","8317","352"
"1330","KAMA NORIAH BINTI IBRAHIM","TIADA","1","P","00708","dun","null","KLH","2018-04-28T11:52:05.057Z","3","7494","670","485"
"391","EDRY FAIZAL","AHLI MAJLIS","37","L","10123","dun","null","MNG","2018-04-28T13:25:10.003Z","2","22325","10422","490"
"1444","MAH SIEW KEONG","","1","L","07600","parlimen","null","KLH","2018-04-28T12:10:12.493Z","3","17991","11179","742"
"1414","MOHAMMAD BIN HAJI BRAHIM","BERNIAGA","20","L","22200","parlimen","025","HD","2018-04-28T11:22:40.200Z","3","176","6000","157"
"1413","AZMAN BIN IBRAHIM","","2","L","14514","dun","null","HD","2018-04-28T14:05:19.737Z","2","1677","1552","206"
"1206","LIEW EE JIN","","41","L","04515","dun","null","HD","2018-04-28T12:07:29.690Z","2","101","18364","224"
"887","DATO MOHAMED SANI BAKAR","","1","L","04720","dun","null","KLH","2018-04-28T12:27:44.123Z","4","8038","2348","353"
"97","CHANG TOONG WOH","JURUTERA","1","L","10328","dun","null","HD","2018-04-28T13:11:16.027Z","2","3514","31145","265"
"1381","ALIASGAR BIN OMOLONG","TIADA","2","L","16702","dun","null","HD","2018-04-28T14:39:15.617Z","5","617","2992","345"
"257","DATO' DR. NORAINI AHMAD","","1","P","14700","parlimen","null","MNG","2018-04-28T11:44:00.130Z","1","24481","6341","832"
"100","EAN YONG HIAN WAH","","37","L","10328","dun","null","MNG","2018-04-28T13:11:16.027Z","1","34659","31145","265"
"322","DATO' PA","MENTERI PERDAGANGAN ANTARABANGSA DAN INDUSTRI","1","L","03037","dun","null","MNG","2018-04-28T12:59:37.783Z","3","7243","359","173"
"1388","RAZAK KHAMIS","PESARA KERAJAAN","37","L","01119","dun","null","KLH","2018-04-28T11:36:37.827Z","1","8028","641","582"
"1224","MUHAMAD YUSOFF MOHD NOOR","","1","L","04205","dun","null","MNG","2018-04-28T12:38:05.913Z","2","7314","1934","207"
"1445","DR IR YAZID","-","37","L","03100","parlimen","null","HD","2018-04-28T12:37:20.750Z","3","5173","7992","861"
"1423","MUSTAPA BIN DATU TAMBUYONG","BERNIAGA","94","L","18700","parlimen","null","HD","2018-04-28T14:36:14.247Z","1","2066","9478","661"
"493","YEONG KUN YOU","","1","L","13230","dun","null","KLH","2018-04-28T12:10:03.767Z","1","3044","8405","167"
"1441","TAN HONG PIN ","","37","L","16248","dun","null","MNG","2018-04-28T13:34:45.470Z","1","47359","35126","726"
"325","DATO' HAJI MARSUM BIN PAING","","1","L","11300","parlimen","null","KLH","2018-04-28T13:13:10.770Z","2","28035","18705","1083"
"1455","DATO MOHAMMAD ZAHIR BIN ABDUL KHALID","","1","L","06016","dun","null","KLH","2018-04-28T12:23:29.870Z","3","8118","1780","471"
"1411","DATO' SAIFUDDIN NASUTION ISMAIL","TIADA","37","L","01800","parlimen","null","MNG","2018-04-28T12:09:26.363Z","2","23159","4860","894"
"1461","DRS. KHALIL IDHAM LIM","","2","L","06700","parlimen","null","KLH","2018-04-28T12:42:57.230Z","1","6583","731","511"
"1463","MOHAMED AZNI ","","37","L","07200","parlimen","null","KLH","2018-04-28T11:50:21.400Z","1","15472","614","760"
"385","TAN SRI NOH BIN HAJI OMAR","MENTERI","1","L","09500","parlimen","null","MNG","2018-04-28T12:55:43.097Z","2","17596","1970","531"
"10","MOHD KHAIRUDDIN ","PEGUAM","37","L","10738","dun","null","MNG","2018-04-28T12:31:50.393Z","3","20376","12072","307"
"50","RAJAN MANIKESAVAN","","2","L","11148","dun","null","HD","2018-04-28T13:00:39.487Z","2","1722","33600","344"
"1236","TEH SENG CHUAN","PENIAGA","37","L","00101","dun","null","KLH","2018-04-28T13:53:29.337Z","4","2620","142","182"
"743","USTAZ SALIM MAHMOOD AL-HAFIZ","TIADA","2","L","00809","dun","null","MNG","2018-04-28T12:22:47.677Z","4","9573","1285","446"
"297","ZUL ALI","TIADA","1","L","02829","dun","null","KLH","2018-04-28T11:30:20.370Z","3","6520","3120","281"
"1373","RITA INSOL","BEKERJA SENDIRI","1","P","21400","parlimen","null","KLH","2018-04-28T10:46:29.110Z","1","10742","486","334"
"1110","KERK CHEE YEE","SETIAUSAHA POLITIK KEPADA KETUA PARLIMEN DAP LIM KIT SIANG","37","L","13716","dun","null","MNG","2018-04-28T12:57:29.633Z","3","14279","9261","178"
"1458","CHE ZAKARIA BIN MOHD SALLEH","","37","L","15943","dun","null","MNG","2018-04-28T13:00:48.413Z","4","28793","8746","699"
"536","LIOW CAI TUNG","","37","P","15942","dun","null","MNG","2018-04-28T13:00:31.170Z","2","32342","15565","699"
